Date,IC1,IC2,IC3
2020-01-22,0.09922549658070816,0.026104744896583473,0.06436024006390631
2020-01-23,0.11034955080907505,-0.0036046947863841786,0.08851880733569606
2020-01-24,0.12811260706911076,-0.04756759836269352,0.1035459017753729
2020-01-25,0.11470568069426369,-0.009454358223558999,0.0821193611543215
2020-01-26,0.12544357251014818,-0.03643126298278368,0.08691313919351373
2020-01-27,0.12412035801291714,-0.025440710101384073,0.0907585910935411
2020-01-28,0.12183357460509177,-0.03664479477315231,0.07651863030223494
2020-01-29,0.11162385646250443,-0.0028947635059272253,0.06246040223891362
2020-01-30,0.11653210951851987,-0.01926885178697287,0.08622898890194139
2020-01-31,0.12410780497794731,-0.0312866492905112,0.07049003458420176
2020-02-01,0.12142770255215773,-0.024985989591771673,0.0581062127791618
2020-02-02,0.10708062037011598,0.0019188029402481552,0.06302227076770352
2020-02-03,0.1062467638396035,0.0016651801816304056,0.0633950790735992
2020-02-04,0.11998424576253401,-0.02949759601428515,0.0919330869492606
2020-02-05,0.11329226232601541,-0.0022687613295419434,0.07373157459938626
2020-02-06,0.1214985461550376,-0.022584566057400113,0.08551171351529645
2020-02-07,0.10778333267401853,0.00592317919671786,0.034446838234645234
2020-02-08,0.10981785119801751,-0.01778198007896847,0.0773860983270199
2020-02-09,0.11164322222543527,0.0034717704644071264,0.05887287926132244
2020-02-10,0.10694781943912833,0.005315644342442239,0.06524858454268925
2020-02-11,0.10926964060376153,0.001409452120192181,0.06735526260639356
2020-02-12,0.09827625703339324,0.026455796517116832,0.060528548817311074
2020-02-13,0.11017190356349096,-0.002643703584866051,0.08392438338161964
2020-02-14,0.10685574812567998,0.010259221095205363,0.0827949274324834
2020-02-15,0.10526156523666072,0.012837437301168578,0.06496425653345603
2020-02-16,0.10750990825114903,0.004357719595843642,0.07874198357561979
2020-02-17,0.10877396559191699,0.00225773142511182,0.07560545897779045
2020-02-18,0.10551189994678707,0.01637113785881489,0.07124107167236647
2020-02-19,0.10011554099183281,0.021334514347325334,0.06733972552287568
2020-02-20,0.11356763260332992,0.015647219646037276,0.03978228801645702
2020-02-21,0.11304900315149877,0.01664931506820153,0.009157440569313531
2020-02-22,0.11081603350810446,0.02327894841357917,0.024913874599768487
2020-02-23,0.10265299101255129,0.03266922248024872,0.01621221671871855
2020-02-24,0.1047899073294558,0.022387567855815138,0.006332263265427476
2020-02-25,0.09809360908951918,0.039615032552440976,-0.02857645433595621
2020-02-26,0.09214884676198028,0.03697777458723628,-0.10453478516935033
2020-02-27,0.1033978853452452,0.039443820974138226,-0.12819492803377128
2020-02-28,0.09792754819399462,0.028432392062287565,-0.0839243480412985
2020-02-29,0.08501355562348703,0.021663213111503796,-0.20936516631114105
2020-03-01,0.08515109235772261,0.04620862746588678,-0.24222303896441083
2020-03-02,0.08709135320727941,0.03989232969413913,-0.1737233674250648
2020-03-03,0.06834728567516186,0.04117800825078382,-0.2074687864669374
2020-03-04,0.04953428289234317,0.0443438606560981,-0.25813608599787485
2020-03-05,0.049973533795592405,0.031732631622045204,-0.231716798643729
2020-03-06,0.03402708124709743,-0.018021020487965566,-0.2718273206222234
2020-03-07,0.06840050079376529,0.013819588656685693,-0.17024168943607398
2020-03-08,-0.008619213658901824,-0.006333339952391366,-0.26360051127724304
2020-03-09,0.04062205000845501,0.042150301262965505,-0.1705843363788217
2020-03-10,-0.0375931694142559,-0.0029620275616022173,-0.2802624361669497
2020-03-11,-0.01516060460395852,-0.0889005241372084,-0.23565319157434475
2020-03-12,0.010757883420351597,-7.348768541976822e-05,-0.07983179440141511
2020-03-13,-0.08085655847485196,-0.10321428144960695,-0.2559520251657465
2020-03-14,-0.03852806670869067,-0.09902712923961367,-0.17674450035991435
2020-03-15,-0.03907494000453912,-0.13355910142760702,-0.07431986864792765
2020-03-16,-0.06566544711541629,-0.22509274891021974,0.041722768182141434
2020-03-17,-0.07652909735622179,-0.2652800070938065,0.042245835725326114
2020-03-18,-0.06821021080744408,-0.15559570891876642,-0.02436553121653247
2020-03-19,-0.07686296196872178,-0.24557646997892055,0.025381490064083728
2020-03-20,-0.08065789178147453,-0.2536737062972768,0.05128100517188178
2020-03-21,-0.10606281101305393,-0.200133021225055,0.03271130087275207
2020-03-22,-0.08166297392114007,-0.2397771788416679,0.0331059948503069
2020-03-23,-0.0814605677376401,-0.19470989525472132,0.04562408126282605
2020-03-24,-0.09200374731257419,-0.18429297806945616,0.047384059840121104
2020-03-25,-0.09813554480214359,-0.17322445241454634,0.039482943613946164
2020-03-26,-0.11727229623067423,-0.13717935592548403,0.04648456978139125
2020-03-27,-0.1303198830988588,-0.08992181796302261,0.012108706745834145
2020-03-28,-0.11337720136200145,-0.10210414822328445,0.03024324407998233
2020-03-29,-0.11867117391179169,-0.08982124258829158,0.054365183466677514
2020-03-30,-0.11160167192734638,-0.014408374854059372,-0.008538039582259037
2020-03-31,-0.11809875092986534,-0.06990098028257158,0.0360102146780499
2020-04-01,-0.11745491456441348,-0.04591113372400526,0.03488402660945114
2020-04-02,-0.1278013472483744,-0.03690710283410058,0.01711997945642854
2020-04-03,-0.12022678146251113,-0.02073622687769298,0.021806819567447955
2020-04-04,-0.12271122327826182,0.009141403083178781,0.015904786169286266
2020-04-05,-0.11600107582850627,0.002916588091782098,0.040395219440962
2020-04-06,-0.11239145288396019,0.02733305856437341,0.0362000462792464
2020-04-07,-0.12234920211697714,0.05310348841818385,0.016450367078503794
2020-04-08,-0.12232359635575255,0.044248395961038835,0.037200066737583096
