Country,IC1,IC2,IC3
MS Zaandam,-0.21245229227889456,0.7321464580715913,-0.07948648070083465
Madagascar,-1.5269765776726116,5.592652072413123,-1.1127736185520372
Malawi,-2.8324714408048024,2.195208114947355,4.121287837266247
Malaysia,6.4915380185379705,4.987682834741894,-3.652807165431732
Maldives,-1.1560350558446464,3.7596081669232495,6.079395584550161
Mali,-4.866185063790439,6.574665412309819,5.114676506251951
Malta,3.893169729990189,8.899816944427913,-3.9912779075297933
Mauritania,-0.09970258518496943,2.609843509918626,-1.451147057572365
Mauritius,-0.07269779025323145,7.640287940352113,-4.6142729646733525
Mexico,2.2351415706323694,11.885482038124872,1.8197476620118846
Moldova,0.2029199628643772,11.986944169841893,0.24503545621790396
Monaco,-0.18782164102864574,6.124270277372522,-2.819114493827312
Mongolia,-1.417474415920076,4.148109926146411,-0.314596110884548
Montenegro,-0.22542253765873882,7.785560526771094,-4.5567255952856085
Morocco,1.8704861584563686,12.01262028171112,0.24588268812102715
Mozambique,-3.2352996552013615,4.596586340649091,2.3694143239407146
Namibia,-0.18993996535387947,3.4459672549483855,-2.3847697098984635
Nepal,-2.794241032726593,4.209713264002885,2.1554021616322263
Netherlands,10.235065069962793,8.322168893518912,1.385350887625445
New Zealand,4.376666417911665,9.346896161088562,-5.726779593155088
Nicaragua,-1.687574890851791,3.016188408093238,1.1391761435164507
Niger,-4.371540349814806,3.4842626351795563,5.729249737967711
Nigeria,-3.313777617803869,9.992789712971167,0.8529996532410935
North Macedonia,1.8636240601838894,10.899442249025642,-1.6648896560170785
Norway,12.075917138082193,4.92572573308641,-0.24224718468049683
Oman,0.31760783505907914,8.57926816882426,3.619834822659546
Pakistan,3.01840814624727,11.099736061755118,0.5902416739847514
Panama,1.4005455730718939,11.696685310556395,-1.2317874073664348
Papua New Guinea,-0.891289287396196,0.806048600779171,1.3999721059245978
Paraguay,0.42859734693908524,9.024753897635078,-1.672594276774781
Peru,0.6946577640967586,12.146936818441104,2.7443222808888845
Philippines,4.569890799361999,9.435204353043908,0.022407903376944243
Poland,4.533830156365139,11.622766702225604,0.13306847698928526
Portugal,6.998745425864096,10.851314966058673,-0.9267893785042706
Qatar,3.143186200209335,7.09806317615487,7.281711166692279
Romania,5.590798319638698,10.687022758504748,1.1709004045375513
Russia,1.3626633045347836,12.962669583946496,3.013620909608119
Rwanda,-1.5600013715651755,7.8115002719257705,-2.986495271739713
Saint Kitts and Nevis,-1.1307444112231182,2.162428750489081,1.1723183988423043
Saint Lucia,0.0425659507828465,2.6373897702053077,-1.073859100343169
Saint Vincent and the Grenadines,-1.439501295582201,2.312029487566229,1.6903128617395962
San Marino,6.527283458182381,3.7461030566660147,2.248417911221361
Sao Tome and Principe,-0.5437852590604323,0.007492082830464278,0.7527993693272238
Saudi Arabia,1.6873640547674613,10.944372680550066,3.1776791994643308
Senegal,0.5399292415853727,8.269455704174584,1.5624290548427686
Serbia,2.535474076926491,11.975286149279054,-1.1408851850679145
Seychelles,0.2714969208769141,3.2972974037242935,-3.0134052422911606
Sierra Leone,-5.062903981159486,3.6353776610553363,6.299487267668386
