Date,IC1,IC2,IC3
2020-01-22,-0.003433087471638204,0.027820900267701898,0.10293037596350871
2020-01-23,-0.002563874644295155,0.02568307078894834,0.10197779506677473
2020-01-24,-0.0025558564557479073,0.025663350049328203,0.10196900783654037
2020-01-25,-0.0025090412070537843,0.02554820791662475,0.10191770243678208
2020-01-26,-0.0025947723775602946,0.025759063782750315,0.10201165626800748
2020-01-27,-0.0025486850372923365,0.025645711941264776,0.10196114859193608
2020-01-28,-0.0027016521802349096,0.026021934722586286,0.10212878714214074
2020-01-29,-0.0027731048307095313,0.02619767255998872,0.1022070929698069
2020-01-30,-0.0028064103163637677,0.026279587422259533,0.10224359285613238
2020-01-31,-0.002777738893841876,0.026209070041087815,0.10221217149588852
2020-02-01,-0.0027757625726042502,0.02620420927779904,0.10221000562143573
2020-02-02,0.002365133458839472,0.02989570412281413,0.10785978411602132
2020-02-03,0.002359213452433154,0.029910264382179516,0.10786627192295858
2020-02-04,0.0023254505854255845,0.029993304174167693,0.1079032730590655
2020-02-05,0.002317516747218201,0.030012817454075504,0.10791196784873769
2020-02-06,0.002324793291430899,0.02999492078914833,0.1079039933955391
2020-02-07,0.0018060058450053817,0.029577768092748,0.10730302465650035
2020-02-08,0.0018381645242563662,0.029498673801525127,0.10726778156924366
2020-02-09,0.0018705684874563541,0.02941897623428013,0.10723226967232755
2020-02-10,0.0019130255439076648,0.029314553078054785,0.10718574046839172
2020-02-11,0.0019530246310212336,0.029216175298914085,0.10714190498291268
2020-02-12,0.0019497466130799091,0.02922423758603917,0.10714549740259616
2020-02-13,0.0011892195750012322,0.02500622636610252,0.10483964031922484
2020-02-14,0.0012105173926786055,0.025121684309168,0.10490284033975035
2020-02-15,0.0011687737859350613,0.029798659437782052,0.1033042244016145
2020-02-16,0.0038039847417235904,0.029956333031244863,0.10454833449848194
2020-02-17,0.003742878810744946,0.03033931772533187,0.10469329964220243
2020-02-18,0.0038448289478699564,0.030635789998399762,0.10486372465971794
2020-02-19,0.002154171797470742,0.015566787402851355,0.095299829287815
2020-02-20,0.0025546412321013597,0.01890132106421663,0.09809286626993786
2020-02-21,0.00297350816658757,0.012120680123394123,0.0934537447658968
2020-02-22,0.003165349827434382,0.01515774987309007,0.09615214746651272
2020-02-23,0.003006086419989711,0.019219572565663604,0.09773500841936766
2020-02-24,0.0030482678641370695,0.016581684534124154,0.09598242131550143
2020-02-25,0.0031310388259052574,0.017017974405064237,0.09647901755992322
2020-02-26,0.002767876397272412,0.017248369243519895,0.09579095442815419
2020-02-27,0.0026790493963023826,0.014827468300611098,0.09626224426677651
2020-02-28,0.0027567617815332014,0.01536080533473105,0.09743135065728109
2020-02-29,0.0034961725238084394,0.012982798598007866,0.0972667190616407
2020-03-01,0.01270486676710316,0.010792792571282957,0.1007594918280996
2020-03-02,0.015606675224144467,0.007015029454208853,0.09812901089992099
2020-03-03,0.011576946562818,-0.002226336048741686,0.09028750228718513
2020-03-04,0.013540396716696223,-0.016247631285949648,0.08416068158018447
2020-03-05,0.012365342133817457,-0.014729321945553897,0.08484774482252097
2020-03-06,0.010918986027131454,-0.01861263663678631,0.08300025678600721
2020-03-07,0.009868046051729733,-0.018466357945356445,0.084213179133846
2020-03-08,0.01519427093355882,-0.03340177948424397,0.07315488245333389
2020-03-09,0.011817416752633734,-0.04856619582344184,0.06778958919716513
2020-03-10,0.00924635905621418,-0.07020876878556738,0.052671372718346404
2020-03-11,0.018282285715558122,-0.10903546898883057,0.033086601637872616
2020-03-12,0.019616167140214937,-0.18007059729075015,-0.001991658124883205
2020-03-13,0.010734589002098309,-0.29713538435600817,-0.056295276284009925
2020-03-14,0.008989242450478727,-0.31305282444327914,-0.06262526854404704
2020-03-15,0.007166771976593683,-0.28921768187086794,-0.05095422784403061
2020-03-16,-0.0016519378858129285,-0.2843469223838982,-0.05831791048234776
2020-03-17,-0.010552959004287543,-0.27599833522339784,-0.05642898467345594
2020-03-18,-0.02376858043134813,-0.26589634167202264,-0.06886180802434566
2020-03-19,-0.03861253387576322,-0.25027062649873427,-0.07085577159865
2020-03-20,-0.06687775794688595,-0.23247914172650913,-0.07654895683965773
2020-03-21,-0.12415005383155106,-0.18683399927159214,-0.08542958319732949
2020-03-22,-0.15157641251342088,-0.14866619271995193,-0.07882236943604494
2020-03-23,-0.202727801064953,-0.07989193036603601,-0.09232723022015246
2020-03-24,-0.22888524344895086,-0.04163353643276554,-0.09681955633410641
2020-03-25,-0.23516409874532287,-0.021229269364513668,-0.09870990301213883
2020-03-26,-0.21855128246244962,-0.019648606316168844,-0.09955707327978053
2020-03-27,-0.2338679877878779,0.026202806586093204,-0.10138389126864439
2020-03-28,-0.22553391870468492,0.0347645452149727,-0.09960632600476461
2020-03-29,-0.21755906316303647,0.08770668388838122,-0.09904253043146066
2020-03-30,-0.20914198689079316,0.10758843251678155,-0.10835655511335604
2020-03-31,-0.1905066981583328,0.1272683205518547,-0.11068429248958905
2020-04-01,-0.16671636940585097,0.14845303536707755,-0.1133534644662118
2020-04-02,-0.14562377083497793,0.142695513922868,-0.11659959423901922
2020-04-03,-0.12552686197377663,0.15085965813773908,-0.11499840960522865
2020-04-04,-0.1040954575369698,0.1505697073083517,-0.11990192242960276
2020-04-05,-0.07286175538978856,0.13885453469794287,-0.12028801417903753
2020-04-06,-0.03870655727236196,0.13039580074842017,-0.12251746804616505
2020-04-07,0.0005095156843110912,0.11805185464358132,-0.1264281568874566
2020-04-08,0.01704563871856219,0.1181042931302954,-0.1282459274041422
