Date,IC1,IC2,IC3
2020-01-22,-0.0511172704260805,-0.10364328808763827,-0.036255908173095985
2020-01-23,-0.06088248813992741,-0.10347190006097653,-0.0749165200477456
2020-01-24,-0.056060750755155014,-0.10379694685404896,-0.12442128566712367
2020-01-25,-0.05217477057477472,-0.10510572312696616,-0.07887298543084766
2020-01-26,-0.04517510751455779,-0.10502128146436326,-0.10745678513584744
2020-01-27,-0.05282521768697297,-0.10805588314107926,-0.09911426413956448
2020-01-28,-0.03617418563103948,-0.10128453024470294,-0.10234370471793477
2020-01-29,-0.03696155140795265,-0.10413105498792129,-0.06449910030212527
2020-01-30,-0.05216436753307988,-0.10322091366846378,-0.08950296903677046
2020-01-31,-0.03213189945853465,-0.10522743212410142,-0.09615183420875417
2020-02-01,-0.023443794737892456,-0.10474707116182962,-0.0849926947320694
2020-02-02,-0.03997023069194689,-0.10175687640339455,-0.059073398745516134
2020-02-03,-0.0403683018362758,-0.10090061747742773,-0.05915698861252648
2020-02-04,-0.053190117307517264,-0.10273312538155553,-0.10165990481992689
2020-02-05,-0.047251865126024264,-0.10625243028371813,-0.06895151466601304
2020-02-06,-0.04946876016549519,-0.10654682221899826,-0.09372741825545458
2020-02-07,-0.015000055441860926,-0.10305270834727925,-0.044654822332084246
2020-02-08,-0.04573081496939595,-0.09729841355709178,-0.08250138637056932
2020-02-09,-0.03591168627451904,-0.10644054144955911,-0.05764581594876337
2020-02-10,-0.04324043388580475,-0.10298181899942327,-0.05699543644294018
2020-02-11,-0.04339171402289838,-0.10372234689644984,-0.06194680154921521
2020-02-12,-0.0478848487191722,-0.10278100200922395,-0.03413127564124945
2020-02-13,-0.05703042086829039,-0.10353076472704517,-0.07222915948598226
2020-02-14,-0.0611309629884502,-0.1052909095906816,-0.05962576838247137
2020-02-15,-0.04593172037698933,-0.10424778287768954,-0.04987813516736025
2020-02-16,-0.055205712950213114,-0.10354914723379166,-0.0633053981464646
2020-02-17,-0.051360584314237026,-0.10383279919954692,-0.06429540075548328
2020-02-18,-0.052906446258660034,-0.1060015049725117,-0.04940297932353485
2020-02-19,-0.05201440296675785,-0.1027590534415387,-0.041809095946091335
2020-02-20,-0.0223351772935269,-0.1122345414155761,-0.040368560366977335
2020-02-21,0.005367506814744256,-0.11120595655117846,-0.027304955991528563
2020-02-22,-0.011846510594915184,-0.11211463571607597,-0.027069771226593396
2020-02-23,-0.00858896878350033,-0.10783466251278116,-0.012871123036144301
2020-02-24,0.0044983944103286315,-0.10563805471811387,-0.018509221317468363
2020-02-25,0.029327257222523422,-0.10487772861911084,0.012202242181381575
2020-02-26,0.09903830420099607,-0.09608294991979524,0.04178239005957804
2020-02-27,0.12186973242663308,-0.10671054184520605,0.049411596390477555
2020-02-28,0.08412187598579103,-0.09883436281224663,0.0244290915908911
2020-02-29,0.19956026724138906,-0.0805337283218855,0.07225227088246833
2020-03-01,0.22110612832703622,-0.08892042457607888,0.1061281512916607
2020-03-02,0.1607189252337394,-0.09040721953437562,0.07315785596352212
2020-03-03,0.1880182904697899,-0.0725193789779457,0.09381012366582456
2020-03-04,0.23019380195841907,-0.05476471207584897,0.1227432356792994
2020-03-05,0.2104468446722789,-0.05121619230052614,0.10141999791507195
2020-03-06,0.26212726297514655,-0.016484800266437546,0.07993898322849437
2020-03-07,0.16348437213299002,-0.06338096376529484,0.055745455976152006
2020-03-08,0.24301371468589333,0.018339170448968274,0.10103287032681013
2020-03-09,0.1489500672788779,-0.04833548456593913,0.08946157303917956
2020-03-10,0.25209438433407766,0.04439416053156286,0.12019414718708676
2020-03-11,0.24537953583689665,0.054675721798747724,0.021564384091294454
2020-03-12,0.07527096407115237,-0.007516651513364264,0.027688170241113957
2020-03-13,0.25766563308393775,0.12150219266447349,0.039345251748542365
2020-03-14,0.19075097886503967,0.07834346147493682,-0.0024018250062216896
2020-03-15,0.10872589646063892,0.0887697934396817,-0.07202034849848188
2020-03-16,0.029805059283474145,0.144382102711627,-0.18704264967984247
2020-03-17,0.0416416241136883,0.1695728965700796,-0.21800436562588696
2020-03-18,0.06553426532021192,0.12253761985039564,-0.10072799210803123
2020-03-19,0.05011763116063707,0.16296416256345123,-0.1943986685514813
2020-03-20,0.02851581127971118,0.16874640784313275,-0.21023150242466143
2020-03-21,0.02223434468478362,0.1726422360202665,-0.1485694030673374
2020-03-22,0.04013263070242171,0.16498781232323265,-0.19085685063839175
2020-03-23,0.01272970555002987,0.14743231303927656,-0.15726090380573915
2020-03-24,0.005594901380760719,0.15321220663656765,-0.14549418279873821
2020-03-25,0.007876779546969928,0.15495491994658614,-0.13085537066798036
2020-03-26,-0.014631289912531415,0.15887024030053612,-0.09632213912410445
2020-03-27,-0.0020139240475289515,0.1541732370828242,-0.03797871947633009
2020-03-28,-0.011426478502796157,0.14253297073820526,-0.06122163446957223
2020-03-29,-0.03886043312189545,0.1420737530792709,-0.05840540843637143
2020-03-30,-0.006477213326518603,0.1090025969658033,0.028494071752835012
2020-03-31,-0.028933327606644334,0.13458942668866686,-0.03433287570301994
2020-04-01,-0.03626744906031657,0.12498375088339833,-0.013569031705306711
2020-04-02,-0.024924047560091075,0.13170464512054958,0.004592450499144755
2020-04-03,-0.033630708200294825,0.11845479617370987,0.014051483729353957
2020-04-04,-0.03920120706668167,0.10966991351105461,0.042782557507235586
2020-04-05,-0.05834205768925551,0.10506407537710244,0.02557878423399336
2020-04-06,-0.06249027311468615,0.09264488301593482,0.0469176889827774
2020-04-07,-0.05518174345305585,0.09274540099652528,0.08008238321460259
