Country,IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8,IC9,IC10
Dominican Republic,-5.43616790478856,-4.343548599326583,-4.531398149669316,1.8661561175910486,-3.2668245933877142,8.197804519273387,-4.376712684833495,-3.0254780391973046,-1.0480873467835023,-0.22027742089357427
Ecuador,-2.181325555401723,-3.3214909101509553,0.6354264749417743,0.464197412851382,-3.576911010252356,7.291038653065518,-3.2264761609057606,-5.106244099539097,-5.254226977417207,0.8698595897161046
Egypt,-6.893708634206753,-2.696339870542063,-1.711420332230273,-1.8487267057047598,-0.5883194691025511,8.42195909159957,-1.7395731370245882,-2.626315569740881,-0.27319384009732106,0.826060046457164
El Salvador,1.3803567774607137,-3.03120898938808,-3.9366152748128957,3.128681422852587,-1.9397975319990726,8.222881507067525,-0.18769012164099022,0.5814728894303803,2.033125062023984,1.2801802797911228
Equatorial Guinea,1.0117576110712025,-3.7314639662607636,0.6255442526640045,1.7859846055929607,-2.773159355591527,3.4699020030506476,-0.8639551524874827,2.712129313604952,-4.555498705425802,3.0243215427621957
Eritrea,0.8629870607857272,-0.4180279555230945,-2.8162123119943607,1.316113010135301,-2.3873233263222176,3.7896037137491527,-1.2230395380912822,-0.8834618841371912,3.3466498480756828,-1.4518953079289227
Estonia,-0.30771510608218644,-1.2828965730746151,0.5208507120267282,-6.492418456010435,-1.6168639663596787,6.295657622876537,-4.417456488932514,-2.270281439296452,-1.9072191869211044,-3.944122257174107
Eswatini,-0.26381918181514896,-2.4287581122128326,-1.1157206074208583,2.151422503395865,1.2616353784322947,2.8805772690867615,-2.586275012166312,-1.1176850150835822,1.4676388340962105,5.027588404955397
Ethiopia,1.9208853731316324,-3.464242588521782,-1.199836229423729,1.2522930324719426,-0.3853076363467371,5.808148174600971,2.5343822223361947,-5.386093365450304,-1.2866321677171841,0.05772625818156036
Fiji,1.0089117265284733,-1.8316149252761138,-0.4801247134724542,0.6207492890162724,-3.955612173415203,2.6805715990430614,-0.06290379785662543,-2.4804450396156126,2.252161182258044,-0.8007451143244723
Finland,-4.656675630685575,1.2911837649781812,-1.2088590487243822,-5.415109755157722,-1.8254284720810785,8.144358822763168,-2.8873925466682118,-1.7932021922401478,-1.7300062031055254,-1.532649647095505
France,-3.8107728679373287,4.407318409793522,3.53518234444728,-2.9113021962783865,-1.9075325209876133,6.617928737442853,-0.26533407430043776,-2.635158845702109,-2.677467951986269,-7.06050817023006
Gabon,0.03688553721365696,-3.5252403178774254,-1.9679313234881985,3.002599913277728,-0.36614228165580914,5.5571186844092155,0.10474809744913305,-2.907848342555655,1.3744488028398105,1.8862463031336267
Gambia,0.44370378420429857,-0.2083143093780197,-1.1726333125731496,0.14777956196216038,-5.41683499397016,1.2205834494490664,0.8473257339823743,0.681314005233028,0.0678034845708682,-0.04191019083975701
Georgia,-4.088481068570696,-2.079550196448906,-0.937024716999603,-2.5566367347079924,-3.430433195228271,6.609518292278785,-1.1393779132603494,-1.006191616992912,-0.5458956484603826,0.8181505459017782
Germany,-3.199380641581362,3.51418129035955,4.024844102802754,-4.351215594864431,-2.1784330180758262,4.981288195323411,-4.001738993307494,-2.839798910027512,-2.1682652545064083,-5.658851394792194
Ghana,1.9229738859790786,-3.540038851080228,-2.256504852803141,1.8386110189537153,-4.747383371419253,5.261820790704833,-6.149783025211791,-2.3478717748145357,-0.3669368481918551,2.098824646725989
Greece,-3.8276893531755616,2.213978686552724,1.9672882116623935,-5.148670002405538,-3.367708563284677,5.866415610549318,-3.7658935181173807,-3.0290543243712555,0.6411922075004015,-3.4326046709314397
Grenada,-0.3708295423622349,-0.3018233278515212,-1.49043996701915,1.7326752977858906,-0.8225362190318175,2.3751702052302894,-1.6784066488057645,-0.21873977579088216,1.3038723104206984,1.0211247270332733
Guatemala,0.9567388417441847,-3.1782735762030216,-4.0805938278596585,3.0933405718393803,0.8630425302263637,7.913577780216604,-1.3463737804594351,-4.4964588222683295,-3.239161007795529,1.9771340080047666
Guinea,4.721921480140735,-9.425145101266725,-7.242400883699986,6.485375397545878,3.5820436897989074,20.03720296762654,5.08056890548408,4.7960659689110186,6.603087583757173,15.02456292234334
Guinea-Bissau,1.7654093963590487,-1.905281518208866,-0.17951505010183705,0.7399092211649113,1.3163986672138575,3.621831468680553,1.0403781201705458,-0.5555690815821683,1.8524662029811154,1.292524945979094
Guyana,2.853843874241684,-2.7084166639441754,-1.39384887609205,0.21733884719718458,-1.5088178684204019,4.517124348036896,-3.7413508636873023,0.49154957621899786,-1.0933143604757793,0.200450724702174
Haiti,1.1875220627644292,-2.067233912316108,-1.922759582965302,1.1158741491174635,-5.952758333051962,4.46956483989663,2.7147276141602483,1.1207293947221155,1.248032945644201,1.612027568329345
Holy See,-0.06809596561802649,-1.0461977855382751,-0.6002792098069833,1.0794254006030204,-2.0232788256242196,1.4594982016475173,-1.2920676199732775,0.02856282961015196,0.7938241460352122,0.5590801783751631
Honduras,3.257424929136404,-2.7117532812861227,-1.885960408422567,1.3548113130415658,-1.3412367403059646,6.249888329844645,-4.416238727986974,-5.788841900385023,-1.9434770679641358,0.8438074322897353
Hungary,-2.3998258151322704,-2.878343494974748,-3.3328072274474194,-3.0505452782479794,-3.3463005572304594,7.918643044739783,-2.8304321933179213,-3.4843432452608205,-2.647221442047554,0.4367155096818538
Iceland,-2.2008448241569374,1.141797642530289,6.394813676027352,-4.58251624135756,-2.549108628989976,5.397504271192399,-4.966831074758334,-4.881304626945378,-1.6897129580564612,-7.440817279882147
India,-1.1155276724785206,-4.950709209861353,2.067943999011996,-2.6479275643557085,-1.4588929799071058,8.776774749486345,-1.8856207930180857,-2.816967090405227,-0.35988121606457185,1.025083964816875
Indonesia,-3.95701387554524,-4.465516520959736,-2.6487945788721414,-4.746329589687869,-2.2600025116526443,8.62641832645796,-2.9431596436063185,-1.9304211983379072,-3.118174545738765,0.17336270973965623
Iran,-1.7755735993997261,9.22022440970626,3.922914096767177,-2.6096856806541386,-1.5412152307413636,5.370209250442028,-1.9656668650221263,-2.1507169141590996,-0.2955482922760658,-2.245859311241078
Iraq,-1.313985182838227,3.347171798566785,2.992997653512984,-1.4178089663699873,-2.392768115370652,8.063702034190356,-3.5630608932268184,-2.0189301485818043,-0.6895137893482488,-1.6494601082405336
Ireland,-2.754368726773428,-4.20050508014377,1.2514255636267158,-3.6786904708479704,-1.7559369245754264,9.85692759878657,-1.9471439568284785,-2.669508216629779,-3.3974726042963486,-2.0218204709491596
Israel,-2.292607177999545,2.842738440160742,2.6301743101763013,-3.958085308921687,-3.5969294485057803,9.020278240267249,-4.683948507064823,-2.34003242383667,-0.6727377080936019,-3.65655695212151
Italy,-2.7333743916155337,8.657992658335806,3.02155838120808,-3.2627095348374517,-1.9914968669531345,4.829712973310353,-2.7111387284506376,-2.4488830312213743,-2.2416652109989954,-2.161602891317622
Jamaica,2.896830451845563,-3.9639338487229065,-0.9910552212977785,-2.8430798704438125,0.27945198257701304,5.026769369071708,-3.486890863157297,-1.925919108434844,-0.6757784703943374,3.750940083111593
Japan,-0.4781335870424388,2.1250000434656684,-0.694933752898474,-0.5271071334553131,0.7354090425078643,1.7945780337793482,-0.8153287172710615,1.3940273310216253,2.154924124345178,-2.6927093654147893
Jordan,3.425386430808349,-1.6494602437972423,-0.8933066573003141,-0.4672832260642004,-3.8918966931142926,3.340286147874274,-6.281961814492498,-5.678305420975534,-3.976800427541157,-1.59705786855379
Kazakhstan,2.078222626382165,-3.5106398399398198,-4.575645259487981,1.1035917885764177,-1.5790989738455254,8.488161850413924,-4.473117554309976,-2.2770803721604085,-2.1297950110621606,2.0791762858834097
Kenya,3.5060049696245863,-4.291372701839048,-1.5655128665747593,0.9616206621133733,-3.3885130397211753,6.234969383455822,-5.68326634488891,-0.3600335321418746,2.3930775616282824,1.2399930426510406
"Korea, South",-1.0654444959481755,10.492333850218355,3.963131212243455,0.8558623352469784,-0.27065501438275696,-7.740832009474491,-1.3479249550567907,-0.5218086390574969,0.47562512084006187,-9.164531953365538
Kosovo,1.0390450409341014,-2.3474080390571292,-1.1764644174237495,1.1197694658657422,0.40907196636789717,4.291483925415062,1.6397022859078256,0.6180691677819342,1.02327731230769,-0.7686814045794508
Kuwait,1.329777967299541,2.7523508256450175,-2.2843076141627714,-1.0060259719873723,1.2247729040751445,7.994100999545038,0.7448015152497137,-1.4653330575388333,-0.8505422009132165,2.5419325837804974
Kyrgyzstan,0.9248871548396648,-2.9878083368819413,-2.9345387411554045,2.347554367019166,-4.458584077215683,6.986881835507102,2.620131276292303,-2.3718468623653526,1.170130089842987,0.2754685230617179
Laos,0.6763715021726923,-1.4517708777645957,-1.7043499067850494,1.9099677205401988,-0.8066661418183784,3.9798588394038883,-1.4085959147800788,0.411930883797907,1.548341940447239,-2.0159577264261923
Latvia,-3.7050281346084484,-2.5463873315137575,-2.2527846962934577,-5.425338748692456,-4.6661764737305855,4.913373785822909,-3.723709239357664,-4.19748675140425,-4.004787057283001,-0.9149057899830294
Lebanon,-4.155964251649797,3.1479586060956173,1.0118400700300467,-5.001513928252855,-3.250297102803224,5.025728430575898,-5.050857864858376,-1.1827226986900363,-1.5744130130435723,-4.263753316939652
Liberia,1.7141831216884509,-3.983594429881611,0.4748859430223089,1.6240699710226154,-1.5487861715302913,5.36536789987479,4.023341467112903,2.23038997465529,-4.005049878022048,1.6729876092502378
Libya,1.6483595373042672,-0.6786909320716333,-3.576847816999201,1.2647788327918492,0.38390148871785007,5.405557708666609,0.15728824895822688,1.6582882061198254,2.2062301386795626,-0.7513916844466881
Liechtenstein,-0.4263415203724277,-0.3001607970606698,-1.770240960985034,-0.9642246738278961,-3.0106727591442257,2.400595362570892,-1.7420785092034206,-0.29039002469189046,-5.179146387411352,-0.9466213907115522
Lithuania,1.7365255504700916,-2.4346523632584134,-3.9985853264501654,-4.431780411006293,-3.8192367132318448,6.4377626808768404,-4.635670731140477,-5.813856221869641,-3.346774936106022,-1.9451808242271342
Luxembourg,-3.101152227291726,-2.5968988117455414,-2.068077760780975,-7.388642694054316,-2.7936001287689884,4.819010776742719,-5.108472442772203,-6.227555823862944,-3.948763471759983,-5.611431985933667
MS Zaandam,0.20900460396099543,-1.295471437367757,0.9089043943060371,0.4016402187867979,-0.6759195669084114,0.44040979390235974,-0.29609179439529376,0.14487404804048276,-0.18302868844510836,-0.07919194741243687
Madagascar,0.7040155122956323,-1.3199955107918844,-2.5404195977828143,1.5794594770229105,-6.772266823568968,4.3975328561687075,0.21460891099191495,-0.6272498748647686,2.6052167662439643,-1.4048477072041516
Malawi,1.1407822271690191,-0.9404729029273146,-1.5545329144801514,0.5407855124475204,1.1443513522148232,3.7490085406486697,2.9956964788620746,1.225239579694856,1.2093771545524195,1.9495707802822801
Malaysia,-1.312690514921999,-1.8572833138451914,2.581515230929266,-3.4831972711688737,-2.0969876622043864,3.3609431430644534,-3.852156161045128,-1.7203168829032214,-2.8271832986114767,-5.527154612726426
Maldives,1.0156085459279505,-1.9622205010657732,-1.902690397091252,-5.23929507311861,0.622774535812924,2.962564926647377,-1.2604518557701883,1.8634263269394034,0.9305805288384668,7.336493016439254
Mali,1.283488736082549,-3.4858956507373553,-2.618803548034572,3.108588266490308,2.381154288367165,7.765870225203934,-0.803227342660403,0.4523821197264617,3.1398529586312933,3.039715932886749
Malta,1.1025581942782376,-2.6186003240244498,-2.5978950533058875,-5.413086084297453,-1.611968416256298,5.466341390807485,-2.5682611911795536,-4.7886784248062595,-2.039275058348986,-4.485414503442671
Mauritania,0.007593437581006567,-0.40252788713467347,-1.7107728271649352,1.504876419805284,0.6480429853116921,2.230674990852156,-4.030129254302889,0.48888072571158286,-0.2931684319149148,-1.580843021195272
Mauritius,0.4295159751485469,-2.5880656551509893,-1.2584768396563366,2.6006734092593615,-4.544760589087111,4.845409147671415,-2.379719863273148,-6.414305967510539,2.1538612788749387,-3.5575108825726938
Mexico,-0.8875417066386093,-2.685637138408452,-2.3377366329061884,-3.40515779181846,-1.6179441866907769,9.887132589361688,-3.020935369946917,-2.984675626609766,-2.908291050933339,1.7058321055810257
Moldova,1.932441128161753,-4.561251115147683,-3.68417932902369,-3.449774654574293,-2.6136591947018384,9.023369614064732,-4.17879307506162,-2.1589507309993463,0.19010429770150453,0.11802398664786759
Monaco,1.2394068414098405,-2.076307535740004,-1.1010644900168665,0.29406299515948325,-0.22729576805767399,3.774867830859929,0.30697180825998754,-8.472484479707516,1.3942218138667848,-1.6302809647166676
Mongolia,0.061045553583522004,-1.557621975300204,-1.519240605096827,1.918056404637854,0.11709285472110817,3.508151796509896,-1.3078114646184384,1.4724240568626785,-5.849383433278498,0.4202046518633941
Montenegro,0.6062176557193117,-3.38854403700251,-0.8572016670326353,2.4998886053278735,-4.777802093827474,4.829148646743919,-2.4100307403231267,-5.950839129185475,1.9246453086802813,-3.5738952690632324
Morocco,1.5499672586890336,-3.7289125573081363,-3.2150994357324807,-5.508667998920391,-3.3884060346442246,8.770633991262509,-3.131917356091265,-2.573659200802184,-1.623895022926195,0.4354286931456034
Mozambique,-0.04309962198780805,-3.4895578319060276,-0.9711016995876596,2.4232050845659225,-2.0351501186294714,4.042345219667745,-1.476027773610875,1.8396975378912164,0.1596494141771294,2.8470216003229796
Namibia,0.12682725891979504,-1.5772181771299691,-0.4238674035094128,1.1679336205110817,-5.406170886372734,1.5256066275990832,-2.3945144094582305,0.18491672450149058,-0.33509491704231337,-0.8440209637519315
Nepal,1.2337830215815624,-1.2205799510636606,-2.5552227610265676,0.7279186128665648,-2.8292652759596586,4.028572394983483,0.740623876760984,0.5895663283466627,2.0160408480065493,1.9540115969040646
Netherlands,-4.179573171357795,0.8603220135566848,4.989129258826606,-4.207115038403667,-2.5065774555390026,9.297545427392976,-4.078677555707897,-2.337806835017798,-2.2201012138459504,-2.9754403556714952
New Zealand,0.43086525689672633,-2.58504052231625,1.4186778863223524,0.7430682566302327,-3.1657811910140166,6.91323631249742,-6.964441347874077,-4.486874548008028,-1.7362474133373953,-6.336498014089241
Nicaragua,0.46848656518692133,-0.17651038242262146,-2.642499529114244,1.0503168350485947,0.2659815282117415,3.3803362170671116,-0.25960664077107504,1.1087986354790214,-0.8451619227212993,0.4821513958275465
Niger,0.8143031702406981,-4.037750092067531,-1.7895312793760212,1.5285128222419933,3.1609752384439225,5.905515605905851,4.115911256369648,3.806823506858937,0.19484261576427506,0.7434126087465692
Nigeria,-0.3341333916034399,-4.205035125725241,-1.989613094468852,3.282212555987268,-4.400545526108943,7.5982465391721306,-1.1406735850095122,-1.9552441374287428,-3.7159595673117187,3.5265498009734415
North Macedonia,-0.5701787946429399,-4.156608720822767,-1.989030175751617,-1.502838254520647,-1.3466200497404506,8.527311587200796,-2.057680641198158,-3.756484209753489,-3.2741489959768892,-2.902908426702117
Norway,-3.575066035994098,3.2500378559072196,5.51347191332056,-6.1322247768031,-2.499478309389222,5.957600189504672,-3.5989267900002226,-3.3087067071177962,-0.6244438866136469,-4.3908931903700745
Oman,3.2834237035399023,-1.435665417762386,1.6731595475033385,0.11850913256454806,-2.976098240707538,9.775521554128288,-1.7328285530564997,1.6144279554403211,-1.3816981594953048,1.1603267952054939
Pakistan,1.8106393981472835,-2.3687768727841725,-1.2637137408873351,-4.845968907814284,-1.1808790818358519,9.091916844423974,-3.2989333180739853,-2.364098709742705,-4.21177349648215,0.22023218665346114
Panama,1.899904882142034,-2.744243549691955,-4.827280811523568,-5.348768700809344,-1.169627244605568,7.954010596046939,-2.4840761384871954,-5.022004791780599,-2.9491291355661358,0.07585918283148699
Papua New Guinea,0.34543526846598405,-0.9373642724255663,-0.19652541707991575,0.1222348155287198,0.7141804687208538,1.397685597099181,1.3131718490529394,0.5344887007389181,0.27139924560214357,0.1281434768947289
Paraguay,1.075589288584759,-2.7929087005866537,-2.679530790699671,-1.9398845515996999,-1.7763771031007278,6.436132628386226,0.3815783348330083,-4.82872275641656,-2.862167597015523,-1.3223065749893426
Peru,-2.291123402935632,-5.382997027341274,-3.8170045696677306,-4.008213590401125,-1.1211402207560186,9.489379073977855,-1.2049167689094502,-1.979218751765793,-3.133998722986669,2.192786815052562
Philippines,-4.453789678794031,-3.2938555393174256,-2.9645997013243375,-5.1084180474633705,-3.815429383182773,6.799004480567495,-3.9440983248492016,-0.6156001444920026,-0.5703705772278034,-1.4857049532294686
Poland,-4.70997920357051,-4.339094494868406,-3.102146239585277,-5.39860297420914,-2.0088288549708064,8.322549167228754,-3.3234847860524277,-3.601719685752203,-2.0896491944236852,-0.7829899268619486
Portugal,-3.00743362434928,-2.4937280774197577,0.0595350204802925,-5.282671705646993,-2.492473050129174,8.48600390012435,-5.468008143450205,-4.298834718935213,-0.6157077631684837,-2.6180426493270614
Qatar,-1.6077139801834857,-2.293944090116681,1.1379241297641194,-5.903700175902285,-0.5485213035431423,8.122950568977092,1.3589173871838163,0.38352670104763775,0.9111674137978848,3.428514682722125
Romania,-2.6617493657414717,-2.2883687264561363,-0.8385414604453768,-6.055176985641098,-3.379278590364424,8.847029079298677,-1.3001658008671584,-3.4835798086809064,-1.4043150291704278,-0.9363768070711215
Russia,-2.2079099328785046,-4.827474190078602,-2.1091603360005315,-2.244519689577289,-0.9243029188316607,11.2573943365317,-2.311551089281074,-3.335826615932474,-1.3221847440451795,1.5410138046856814
Rwanda,0.6698509506837209,-1.827792631963606,-1.8880975761150418,2.1381446757726876,-3.9581332120988595,4.377997661520619,-0.8235019786662445,-6.032762818964647,-3.7555993870534334,1.4209875305435997
Saint Kitts and Nevis,1.1316316095318937,-1.4907925501992272,-0.10796890337198368,0.6711019641253727,0.7608161853176227,2.747360717844597,0.7629174170769425,-0.5788519799737062,1.6597483135921927,-0.5800651415658921
