Date,IC1,IC2,IC3
2020-04-10,11.79142245222843,-1.045981860341134,-1.0124158412458288
2020-04-11,11.456228144599324,-1.303397347608039,-0.7024044156183061
2020-04-12,11.525884698072616,-1.4226669090163018,-0.518275337497315
2020-04-13,11.619195570524042,-1.7548127489849448,0.2964377673728498
2020-04-14,11.676417574464088,-1.8641490833095418,0.5292193761499493
2020-04-15,11.533187580468628,-2.609205901553483,1.4039496582152469
2020-04-16,11.688430138808549,-2.9126480667042007,1.689141713823768
2020-04-17,11.652404690398422,-2.972480035329462,1.7859622837525255
2020-04-18,11.642813723721364,-3.0747591175503177,1.716203541841262
2020-04-19,11.656862506049874,-3.1701616764613956,1.8498250712922613
2020-04-20,11.482600192387544,-3.341121925491929,1.8255339250001772
2020-04-21,11.417996204982362,-3.447526094862,1.9582661357423106
2020-04-22,11.379921549804102,-3.475190686513126,1.841637538709466
