Date,IC1,IC2,IC3
2020-01-22,0.10285066389669714,-0.0035530685135714015,0.02809924407220034
2020-01-23,0.10190394877237587,-0.0026721187994627293,0.025963614362053675
2020-01-24,0.10189521565186896,-0.0026639923421830345,0.025943913914540255
2020-01-25,0.10184422617887295,-0.002616544952250837,0.025828890259971454
2020-01-26,0.10193760146417837,-0.0027034337414772558,0.026039529161124134
2020-01-27,0.10188740480267167,-0.002656724088839949,0.0259262939556121
2020-01-28,0.1020540110735324,-0.0028117567305638315,0.02630212961388579
2020-01-29,0.10213183471205824,-0.002884174198447199,0.026477686621815343
2020-01-30,0.10216810984054214,-0.002917929404470831,0.026559517195912444
2020-01-31,0.10213688196575313,-0.0028888708348326505,0.02648907237521521
2020-02-01,0.10213472942825332,-0.0028868678275431755,0.02648421661352015
2020-02-02,0.10777184071002646,0.0022351094981253724,0.030221096047889404
2020-02-03,0.10777828856655208,0.0022291095545130474,0.030235641325142434
2020-02-04,0.10781506185823742,0.0021948907911651513,0.030318595671434696
2020-02-05,0.10782370310740973,0.0021868498231988323,0.03033808887270622
2020-02-06,0.10781577775904597,0.0021942246218007696,0.030320210622962328
2020-02-07,0.10721621670748871,0.0016775876736596993,0.02989838954566098
2020-02-08,0.10718119063899618,0.0017101805880772928,0.029819376640320625
2020-02-09,0.10714589741611182,0.0017430220984865172,0.029739761079712837
2020-02-10,0.10709965472823124,0.0017860524479775708,0.029635445372085796
2020-02-11,0.10705608917151344,0.001826591638436846,0.029537168821014183
2020-02-12,0.10705965946990897,0.0018232693577739155,0.029545222812264273
2020-02-13,0.10476631734886586,0.0010857845197416686,0.025316311020134312
2020-02-14,0.10482917461965142,0.0011064516347683037,0.02543207029671731
2020-02-15,0.10321703566662696,0.0010376634475700519,0.030104081424859416
2020-02-16,0.10445968339641863,0.0036723917516826095,0.030280266157065697
2020-02-17,0.10460356190033726,0.003609172347307078,0.030663317572178772
2020-02-18,0.10477308883039169,0.0037095051667314803,0.030960854580104977
2020-02-19,0.09525351965444505,0.002100668939970226,0.01585487218208218
2020-02-20,0.09803673505396568,0.0024832780648429338,0.0191996992908866
2020-02-21,0.09341711274879085,0.002938821312921385,0.012408119245486134
2020-02-22,0.09610663500068388,0.003114454837543519,0.015454033877193166
2020-02-23,0.09767778561383439,0.0029327851890120237,0.019519461173865472
2020-02-24,0.09593282995271168,0.0029892557974043276,0.016876785463735434
2020-02-25,0.09642812905259841,0.003069737070970032,0.01731497409871746
2020-02-26,0.09573953944185931,0.0027050268671787946,0.017541315477369368
2020-02-27,0.09621787252157593,0.002630071107092067,0.015121326877738098
2020-02-28,0.09738539974616434,0.0027051890245010945,0.015658481266559242
2020-02-29,0.09722737545079153,0.0034579839889744245,0.013284228560651227
2020-03-01,0.10072298024780243,0.012680191003855534,0.011156487378202282
2020-03-02,0.0981023502770835,0.01560237373732983,0.007387593239021965
2020-03-03,0.09028917020244608,0.011622153651214719,-0.001899110802457183
2020-03-04,0.08420223940911976,0.013662686017695326,-0.015926772396252807
2020-03-05,0.08488534840185202,0.01247930856299994,-0.014413150141985152
2020-03-06,0.083049664367195,0.011054278302311241,-0.018309923666912906
2020-03-07,0.08426255684636155,0.010002968080635577,-0.018166078051296476
2020-03-08,0.07324554205452868,0.015409602403891932,-0.03310311604018261
2020-03-09,0.06792547355029901,0.012116661225584989,-0.048301880736662625
2020-03-10,0.052870979880075296,0.009662617515607966,-0.070002379841577
2020-03-11,0.03339531383892489,0.01891098524456661,-0.10883393922496024
2020-03-12,-0.001477567271462487,0.020634054596731614,-0.17996175513109514
2020-03-13,-0.05543853336633857,0.012395303289930359,-0.2972318146562878
2020-03-14,-0.06172173517954201,0.010737754073580116,-0.3131771538216732
2020-03-15,-0.05011908490562966,0.008784681492782831,-0.2893189764979082
2020-03-16,-0.05749349523710869,-6.412245235319953e-05,-0.2845195489676097
2020-03-17,-0.055625378000184966,-0.009011554691759054,-0.2762160123987827
2020-03-18,-0.06808238918487149,-0.02228864164884209,-0.2662250237505813
2020-03-19,-0.07011596503828847,-0.037221498575715314,-0.25068938174510635
2020-03-20,-0.07584992430522887,-0.06558900903033182,-0.2330746651106607
2020-03-21,-0.08484097033178717,-0.12312189220872673,-0.1877801966331044
2020-03-22,-0.07833391641847706,-0.1507613818831881,-0.14974917322981002
2020-03-23,-0.09201848848337678,-0.20230601151230476,-0.08130482633635971
2020-03-24,-0.0966116711711133,-0.22868114960670397,-0.04320820895846075
2020-03-25,-0.0985587219873525,-0.2350760477847357,-0.02284535504747706
2020-03-26,-0.09941677330937922,-0.21847275043260034,-0.021173193886396897
2020-03-27,-0.10137056595076757,-0.2340493224939444,0.024585345079094337
2020-03-28,-0.0996209690311333,-0.22576318815476756,0.03319921194780997
2020-03-29,-0.09921353692090949,-0.2180878281594722,0.08618703207367706
2020-03-30,-0.10858829970120212,-0.20978677088309988,0.10608900253336379
2020-03-31,-0.11098009945289561,-0.19126398552438892,0.12586717375849987
2020-04-01,-0.11371964769358689,-0.16759488207046275,0.14717831591744007
2020-04-02,-0.11695709572786515,-0.14647122284359834,0.1415308317654405
2020-04-03,-0.11538719264670247,-0.12642025210433366,0.14981314819848277
2020-04-04,-0.12029798072456699,-0.10498933262598169,0.14963023728314725
2020-04-05,-0.12066199793708339,-0.07368998271874252,0.13809088406025466
2020-04-06,-0.12287990993764704,-0.03948827987687325,0.12981908908640882
2020-04-07,-0.12676971844563945,-0.00020440982993648576,0.11768591906772843
2020-04-08,-0.12859391064310624,0.01633049038238708,0.11782663951867013
