Date,IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8,IC9,IC10
2020-01-22,0.0004954467597588995,-0.023343338895698035,-0.023189389366764214,0.02814381723631995,0.0264886377758655,0.019551712355012366,-0.12849968724634525,-0.021759199931812533,-0.09038468465112721,-0.02475278421251381
2020-01-23,0.00038548665306786806,-0.02335288280288969,-0.023178219549769917,0.02817393747298158,0.02649452469891604,0.01957540775115335,-0.12853101354855953,-0.02176112172798261,-0.09047215210995406,-0.024761570844367833
2020-01-24,0.00039565267926312825,-0.02335200045006705,-0.023179252221122985,0.02817115279839255,0.026493980441405364,0.019573217065593604,-0.1285281173708593,-0.021760944054180772,-0.090464065572896,-0.024760758503126225
2020-01-25,0.00045500836063151886,-0.023346848717031105,-0.0231852816086746,0.028154894109456832,0.026490802722327574,0.019560426459749668,-0.1285112076563398,-0.021759906682314197,-0.09041685126242958,-0.024756015541916723
2020-01-26,0.00034631232286888586,-0.023356282910282855,-0.023174240196599347,0.02818466809276872,0.026496621971048427,0.019583849460611043,-0.12854217384063074,-0.021761806386082796,-0.09050331322116849,-0.024764701165244592
2020-01-27,0.00040474511048333583,-0.023351211279136586,-0.023180175836021326,0.028168662202589914,0.026493493660839695,0.019571257729920598,-0.12852552704736075,-0.021760785143826632,-0.09045683302395328,-0.024760031950122646
2020-01-28,0.00021080255438041265,-0.023368044381719494,-0.023160475028844378,0.028221786884480182,0.026503876743744582,0.019613050574923616,-0.1285807789319534,-0.021764174719125808,-0.09061110408689767,-0.024775529405450632
2020-01-29,0.00012020983357252661,-0.023375907310791214,-0.023151272563123937,0.028246602013099698,0.026508726797026483,0.01963257247674447,-0.12860658770056815,-0.0217657580273739,-0.09068316581287929,-0.024782768438863272
2020-01-30,7.798278470585317e-05,-0.023379572376672722,-0.023146983112865623,0.028258168832591427,0.02651098750224777,0.0196416720191228,-0.1286186176752037,-0.02176649603848747,-0.09071675520060608,-0.024786142694707854
2020-01-31,0.00011433444078071124,-0.023376417261219667,-0.023150675737018282,0.028248211398782336,0.026509041347332937,0.019633838570093008,-0.12860826152879334,-0.021765860712863263,-0.09068783937761628,-0.02478323792652577
2020-02-01,0.00011684016053942901,-0.023376199779102325,-0.02315093026961184,0.02824752503284099,0.02650890719886901,0.019633298610428652,-0.12860754767959123,-0.021765816919866145,-0.09068584620985369,-0.024783037700846552
2020-02-02,-2.962972227073774e-05,-0.023410286079731002,-0.023766675991655477,0.027855454148767722,0.022697494928439373,0.01880847624893282,-0.1281168996850342,-0.020733346391022648,-0.09075172280317424,-0.026853106525267834
2020-02-03,-3.7135524840496316e-05,-0.023410937540385965,-0.023765913547496204,0.027857510135766456,0.02269789676582832,0.018810093680659636,-0.1281190379972525,-0.020733477571530438,-0.09075769327280171,-0.026853706294820024
2020-02-04,-7.994247411632033e-05,-0.02341465293830018,-0.02376156519058856,0.027869235801389655,0.022700188517118844,0.01881931818626627,-0.128131233178489,-0.02073422571768677,-0.09079174394068444,-0.026857126889028225
2020-02-05,-9.000155498851098e-05,-0.023415526008881554,-0.02376054338280886,0.02787199118155058,0.02270072704910863,0.018821485826088145,-0.12813409888876234,-0.02073440152238246,-0.09079974540838488,-0.02685793068454165
2020-02-06,-8.077583790274362e-05,-0.023414725269501682,-0.023761480536969495,0.02786946407612699,0.022700233132831135,0.018819497768531538,-0.12813147059373545,-0.020734240282562894,-0.0907924068375738,-0.026857193481004283
2020-02-07,-0.00014615835404953138,-0.02343290282490093,-0.024123730463483838,0.027634557598528356,0.02046961324822708,0.018332633827064182,-0.12783867758270936,-0.020129929007327522,-0.0908147970837463,-0.02806648424583229
2020-02-08,-0.00010538530740139374,-0.023429363958080582,-0.024127872215279685,0.027623389058851436,0.020467430385774716,0.018323847608850363,-0.12782706183569043,-0.020129216408119963,-0.09078236427801102,-0.028063226175598952
2020-02-09,-6.430127242513895e-05,-0.02342579809925531,-0.024132045557466064,0.027612135333352827,0.020465230873971858,0.018314994375499404,-0.1278153574918645,-0.02012849837370326,-0.09074968409748134,-0.028059943255080978
2020-02-10,-1.0471215235249469e-05,-0.02342112595873634,-0.024137513648628373,0.027597390221594936,0.02046234897967383,0.01830339449107049,-0.12780002196072973,-0.020127557574345593,-0.09070686512928831,-0.028055641832415604
2020-02-11,4.0242454689943085e-05,-0.02341672430277511,-0.024142665175206697,0.02758349874962303,0.020459633927083904,0.018292466159561892,-0.12778557425057122,-0.020126671240750935,-0.09066652508261482,-0.028051589432313343
2020-02-12,3.608635184156228e-05,-0.02341708502868796,-0.02414224299565792,0.027584637187963543,0.02045985643193948,0.018293361761670318,-0.12778675827392097,-0.020126743877844303,-0.09066983104298272,-0.028051921535898684
2020-02-13,-0.003265395006153464,-0.024621973107264647,-0.02165478803564496,0.04211804855032705,0.01098891295756471,0.020293552570690914,-0.11821340120555685,-0.01622043050115947,-0.036724701310634066,-0.03238698110604954
2020-02-14,-0.003296157228558444,-0.02463431407904826,-0.021628999628038586,0.042270002156545874,0.010888960364746845,0.020313753344531008,-0.1181114434103996,-0.01617922325666135,-0.03615342098143027,-0.03243231338107637
2020-02-15,-0.002573182711646198,-0.024355553832224333,-0.020687785988397867,0.03380101963565996,0.014892331369120089,0.019105703147527697,-0.11072569185196929,-0.01661222606718578,-0.012494101199153776,-0.028469191483410847
2020-02-16,-0.0023458724911316706,-0.025374339516041837,-0.014378574912846066,0.03724387840668088,0.013953027813214653,0.022148374178530574,-0.10196989500624581,-0.015199000484402547,0.02602913722705847,-0.026401638814886077
