Date,IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8,IC9,IC10
2020-01-22,-11.958631840132604,-0.8373253778808702,-1.1874671381289288,1.5758840240227634,-0.2840086206935284,-0.30335973263282207,0.23652258936348908,0.3338311550252924,0.024197211634069623,0.8524831606680495
2020-01-23,-12.21904387165427,-0.2655271228834469,-2.874520223596613,1.5600036558465284,-0.8764858601201155,-0.016319321066657903,-0.2074290433671967,0.048466317466865534,-0.7013581023366324,0.4543961494802999
2020-01-24,-12.162463091970096,1.5225354964235747,-4.9669535802930165,1.0144344595382129,-0.8959522565948908,0.6367523359365466,-0.5389433095060265,-0.4205047993928037,-0.7395884133433124,-0.2979005272628713
2020-01-25,-12.165383945991001,0.41264805007591343,-3.0550416127932523,0.9756256382853977,-0.9637279360832568,-0.27768777026576125,-0.5621322559675396,-0.6808515932397591,-0.8444354042776558,-0.11289935495551583
2020-01-26,-11.996282591119163,1.6986732400494196,-4.254983814545434,0.6181270271675163,-1.1557131341240858,0.5431398069276174,-0.4677535512509627,-0.3718061347436658,-1.3941618647708025,-0.6792815523879755
2020-01-27,-12.499534742632834,1.035472858162352,-3.906021991615695,0.9940655576142747,-0.9195236145278145,0.01923397648507312,-0.13320647023638688,-0.6005321911495314,-0.9737328728498539,-0.14805073905379612
2020-01-28,-11.376301836371365,2.0177573632284314,-4.009393132471649,0.21993050171478074,-0.8009045786393734,0.3687639379375792,-0.7262281998637905,-1.1265211108974527,-1.0381591222145121,-1.3820486461992258
2020-01-29,-11.66321677184509,0.8716059886285412,-2.3428689981264146,0.9304061513085594,-0.6728553433103747,-0.359285464635866,-0.351049989154667,-0.827478567683527,-1.331771835277348,0.3743673281276889
2020-01-30,-11.978905689188828,0.7020706128427106,-3.483915247270384,1.2221225730867422,-1.2824805055053254,0.1638596673066519,-0.06984678117713729,-0.7335205956048979,-1.9676741188600724,-0.5091132464564084
2020-01-31,-11.67311392833663,2.144788774970454,-3.7398628313134705,0.09989084584100917,-0.5020550224149938,0.4078500367857864,-0.43627055163982714,-0.19761930909668388,-0.37837965289143394,-0.6237277036827386
